title_id,genre_id,order
tt8030346,8,1
tt8039948,8,1
tt8049570,4,1
tt8059272,9,1
tt8059272,7,2
tt8059272,21,3
tt8068808,8,1
tt8068808,5,2
tt8078390,8,1
tt8078390,5,2
tt8088068,4,1
tt8107454,12,1
tt8107454,2,2
tt8117210,8,1
tt8117210,2,2
tt8126908,8,1
tt8137040,1,1
tt8137040,2,2
tt8147242,2,1
tt8157340,3,1
tt8157340,2,2
tt8167088,16,1
tt8186706,8,1
tt8186706,20,2
tt8186706,5,3
tt8196460,7,1
tt8206196,8,1
tt8206196,5,2
tt8215908,4,1
tt8235634,7,1
tt8245462,8,1
tt8245462,2,2
tt8255178,25,1
tt8264810,16,1
tt8264810,26,2
tt8274528,3,1
tt8284164,14,1
tt8284164,8,2
tt8284164,20,3
tt8293784,8,1
tt8293784,5,2
tt8303660,8,1
tt8313704,8,1
tt8313704,5,2
tt8323860,7,1
tt8333516,12,1
tt8343126,8,1
tt8343126,2,2
tt8352756,4,1
tt8352756,8,2
tt8362590,4,1
tt8362590,26,2
tt8372386,19,1
tt8372386,12,2
tt8372386,7,3
tt8382144,6,1
tt8391728,28,1
tt8401328,1,1
tt8410896,8,1
tt8410896,5,2
tt8420512,18,1
tt8420512,4,2
tt8420512,14,3
tt8430292,3,1
tt8440100,1,1
tt8440100,2,2
tt8459374,17,1
tt8459374,16,2
tt8459374,12,3
tt8478712,8,1
tt8478712,5,2
tt8488496,6,1
tt8488496,25,2
tt8498404,1,1
tt8508426,8,1
tt8508426,5,2
tt8518090,28,1
tt8527864,4,1
tt8537670,4,1
tt8547352,8,1
tt8547352,5,2
tt8557068,18,1
tt8557068,17,2
tt8557068,4,3
tt8566808,16,1
tt8566808,22,2
tt8576758,3,1
tt8576758,4,2
tt8576758,8,3
tt8586836,4,1
tt8597122,4,1
tt8597122,8,2
tt8597122,5,3
tt8607082,14,1
tt8607082,8,2
tt8607082,20,3
tt8617506,4,1
tt8617506,14,2
tt8617506,8,3
tt8627212,17,1
tt8627212,3,2
tt8627212,4,3
tt8637420,1,1
tt8647390,4,1
tt8657634,8,1
tt8667814,2,1
tt8677940,3,1
tt8677940,4,2
tt8677940,2,3
tt8687912,8,1
tt8687912,5,2
tt8697870,18,1
tt8697870,8,2
tt8697870,9,3
tt8707914,6,1
tt8718008,3,1
tt8728402,1,1
tt8728402,7,2
tt8738408,27,1
tt8748514,4,1
tt8748514,8,2
tt8748514,5,3
tt8758556,14,1
tt8768640,1,1
tt8778500,7,1
tt8778500,25,2
tt8788238,16,1
tt8797892,1,1
tt8807636,25,1
tt8817272,8,1
tt8817272,2,2
tt8826888,11,1
tt8826888,8,2
tt8826888,19,3
tt8836386,26,1
tt8846146,4,1
tt8846146,8,2
tt8846146,5,3
tt8856056,7,1
tt8865790,7,1
tt8865790,6,2
tt8865790,25,3
tt8876066,4,1
tt8876066,10,2
tt8885846,8,1
tt8885846,2,2
tt8905174,8,1
tt8914866,4,1
tt8914866,14,2
tt8914866,8,3
tt8924776,25,1
tt8934590,8,1
tt8934590,5,2
tt8944420,8,1
tt8954058,12,1
tt8954058,2,2
tt8973560,16,1
tt8983256,28,1
tt8992986,4,1
tt9002654,8,1
tt9002654,5,2
tt9012260,25,1
tt9031682,1,1
tt9042782,25,1
tt9052944,6,1
tt9063042,8,1
tt9063042,5,2
tt9072958,10,1
tt9072958,2,2
tt9092554,4,1
tt9102098,8,1
tt9111802,8,1
tt9111802,16,2
tt9121280,27,1
tt9130870,1,1
tt9130870,2,2
tt9140572,1,1
tt9150206,1,1
tt9159884,14,1
tt9169666,8,1
tt9169666,5,2
tt9179646,8,1
tt9189292,10,1
tt9189292,2,2
tt9198942,27,1
tt9198942,25,2
tt9218208,3,1
tt9218208,4,2
tt9218208,2,3
tt9227824,8,1
tt9227824,5,2
tt9237416,4,1
tt9237416,8,2
tt9237416,16,3
tt9247194,17,1
tt9247194,8,2
tt9247194,9,3
tt9256842,28,1
tt9266516,4,1
tt9266516,25,2
tt9276090,8,1
tt9285656,19,1
tt9304834,8,1
tt9314466,7,1
tt9324030,8,1
tt9324030,23,2
tt9333818,5,1
tt9343374,6,1
tt9353088,18,1
tt9353088,14,2
tt9353088,8,3
tt9362804,17,1
tt9362804,8,2
tt9362804,9,3
tt9372534,1,1
tt9382092,25,1
tt9391962,4,1
tt9391962,8,2
tt9401566,8,1
tt9401566,9,2
tt9401566,10,3
tt9411458,4,1
tt9430794,25,1
tt9440302,18,1
tt9440302,17,2
tt9440302,3,3
tt9449694,8,1
tt9459324,4,1
tt9468962,8,1
tt9478682,6,1
tt9488456,8,1
tt9497830,8,1
tt9507390,25,1
tt9517344,25,1
tt9527370,8,1
tt9537334,12,1
tt9547636,4,1
tt9547636,25,2
tt9557668,8,1
tt9557668,5,2
tt9567932,25,1
tt9577630,4,1
tt9587200,27,1
tt9596744,8,1
tt9606380,4,1
tt9616174,5,1
tt9625702,26,1
tt9625702,27,2
tt9635168,8,1
tt9644664,28,1
tt9654134,8,1
tt9663746,14,1
tt9673148,25,1
tt9682856,8,1
tt9692716,8,1
tt9702264,28,1
tt9711770,8,1
tt9721258,1,1
tt9721258,7,2
tt9721258,25,3
tt9730782,8,1
tt9740382,8,1
tt9740382,20,2
tt9740382,5,3
tt9749952,8,1
tt9749952,2,2
tt9759686,1,1
tt9759686,7,2
tt9759686,25,3
tt9769268,8,1
tt9769268,5,2
tt9778978,1,1
tt9788646,2,1
tt9798234,1,1
tt9807900,8,1
tt9817578,3,1
tt9817578,4,2
tt9827138,4,1
tt9827138,2,2
tt9836696,18,1
tt9836696,8,2
tt9836696,12,3
tt9846388,8,1
tt9856372,23,1
tt9866100,8,1
tt9875956,25,1
tt9885718,4,1
tt9885718,9,2
tt9895520,4,1
tt9905186,27,1
tt9914808,17,1
tt9914808,10,2
